Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
3193,Bentley University,1.2,Masters,New York City,N/A,N/A,0,1,2,Junior SWE,11/10,11/16,Bus Driver,3/12,3/13,Lawyer,4/13,4/21,5.53,0
3194,Colgate University,1.7,Bachelors,Detroit,F,N/A,1,N/A,0,Lawyer,4/19,4/22,Senior SWE,8/13,8/20,Lawyer,8/22,12/22,6.63,0
3195,Colgate University,2.1,Bachelors,Boston,N/A,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.24,0
3196,SUNY New Paltz,1.3,Masters,Miami,F,N/A,0,N/A,0,Data scientist,3/22,6/22,Chef,12/23,1/24,Chef,1/14,2/14,3.81,0
3197,Rhode Island School of Design,1.4,Masters,Washington D.C.,F,N/A,1,1,1,Chef,2/23,9/23,Data scientist,10/15,10/18,Lawyer,10/14,10/18,3.68,0
3198,Colgate University,2.2,Masters,Providence,M,1,0,N/A,0,Chef,11/17,11/19,N/A,N/A,N/A,N/A,N/A,N/A,1.44,1
3199,SUNY New Paltz,2.1,Masters,Washington D.C.,F,N/A,0,0,3,Data scientist,9/17,9/21,ML Engineer,12/23,1/24,Senior SWE,9/14,9/16,5.66,0
3200,Columbia University,2.9,Masters,Providence,M,N/A,1,0,3,Senior SWE,6/17,6/22,Chef,1/16,1/17,ML Engineer,11/21,11/22,0.29,0
3201,Rhode Island School of Design,2.4,Phd,Los Angeles,M,1,1,N/A,2,ML Engineer,8/10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.37,1
3202,Rhode Island School of Design,2.2,Phd,Providence,M,1,1,0,0,Data scientist,12/19,12/20,Bus Driver,6/22,9/22,Bus Driver,2/23,5/23,0.96,1
3203,Providence College,2.9,Phd,Chicago,N/A,N/A,1,1,1,Junior SWE,7/14,9/14,ML Engineer,4/23,12/23,Bus Driver,11/19,11/22,9.31,0
3204,Brown University,2.7,Phd,Washington D.C.,F,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.71,0
3205,Providence College,2.9,Phd,New York City,M,N/A,0,0,4,Bus Driver,3/15,6/15,ML Engineer,11/15,11/22,ML Engineer,11/18,11/20,8.51,1
3206,Brown University,3.2,Masters,Chicago,N/A,0,0,0,0,ML Engineer,3/20,3/21,Bus Driver,11/15,11/22,Chef,6/18,6/22,2.1,0
3207,SUNY New Paltz,1.4,Phd,New York City,F,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.34,0
3208,Providence College,3.2,Phd,Chicago,F,0,1,0,0,ML Engineer,9/18,12/18,Data scientist,8/22,9/22,Chef,11/14,11/18,2.61,0
3209,Colgate University,1.5,Bachelors,Boston,N/A,1,0,N/A,4,Junior SWE,1/20,1/22,N/A,N/A,N/A,N/A,N/A,N/A,1.43,0
3210,SUNY Binghamton University,2.5,Masters,Los Angeles,F,0,1,N/A,3,ML Engineer,3/12,3/22,Bus Driver,3/13,3/14,N/A,N/A,N/A,1.4,0
3211,SUNY Binghamton University,3.6,Bachelors,Chicago,M,0,1,0,4,Data scientist,5/15,5/21,N/A,N/A,N/A,N/A,N/A,N/A,7.6,0
3212,Providence College,2.9,Masters,Miami,F,0,1,N/A,1,Junior SWE,9/18,12/18,Senior SWE,10/15,10/21,Junior SWE,4/12,4/14,2.37,0
3213,Bentley University,2.0,Masters,Miami,M,1,1,0,3,Chef,10/11,10/15,Bus Driver,7/16,7/20,Junior SWE,12/11,12/16,2.1,0
3214,SUNY New Paltz,1.7,Bachelors,New York City,F,0,0,1,2,Senior SWE,7/18,7/19,Senior SWE,10/21,12/21,Junior SWE,2/12,2/19,0.16,0
3215,Bentley University,1.7,Phd,Miami,N/A,N/A,0,1,3,Lawyer,11/21,11/22,Lawyer,7/23,10/23,N/A,N/A,N/A,9.81,0
3216,SUNY New Paltz,3.2,Phd,Providence,M,1,1,1,0,Chef,5/22,9/22,Senior SWE,7/18,11/18,Senior SWE,1/22,12/22,3.46,0
3217,SUNY Binghamton University,1.2,Bachelors,Providence,M,N/A,1,N/A,2,Bus Driver,10/10,10/21,ML Engineer,12/23,1/24,Junior SWE,10/15,10/21,0.2,0
3218,Brown University,2.4,Bachelors,Providence,F,0,0,1,3,Chef,2/14,4/14,Bus Driver,11/14,11/19,ML Engineer,3/11,3/20,9.21,0
3219,Providence College,1.8,Bachelors,Washington D.C.,N/A,0,0,0,0,ML Engineer,12/11,12/15,Data scientist,3/15,10/15,Data scientist,12/22,1/23,8.54,0
3220,Providence College,1.3,Phd,Boston,F,N/A,1,1,2,Lawyer,7/14,7/17,Senior SWE,11/12,11/13,N/A,N/A,N/A,3.31,0
3221,SUNY Binghamton University,1.4,Masters,Boston,F,0,0,1,1,Data scientist,10/19,10/21,Lawyer,11/20,12/20,Data scientist,8/11,8/17,8.38,0
3222,Columbia University,1.5,Phd,Detroit,M,N/A,1,N/A,0,Data scientist,2/16,N/A,ML Engineer,7/13,7/19,N/A,N/A,N/A,3.57,0
3223,SUNY New Paltz,2.9,Bachelors,Boston,N/A,1,0,0,1,Junior SWE,8/10,8/11,N/A,N/A,N/A,N/A,N/A,N/A,6.41,0
3224,Bentley University,1.7,Masters,Miami,M,N/A,1,1,4,Senior SWE,11/11,N/A,Bus Driver,3/15,3/17,Junior SWE,6/17,7/17,6.94,0
3225,Providence College,3.4,Phd,Miami,M,0,1,0,2,Senior SWE,2/14,2/18,Chef,3/13,3/14,Bus Driver,10/22,12/22,0.79,1
3226,Columbia University,2.6,Masters,Providence,F,1,1,N/A,3,Senior SWE,6/21,11/21,Lawyer,11/14,11/21,N/A,N/A,N/A,2.39,0
3227,Providence College,2.6,Masters,Los Angeles,F,1,1,N/A,3,Data scientist,5/21,5/22,N/A,N/A,N/A,N/A,N/A,N/A,0.32,0
3228,Columbia University,1.3,Masters,Chicago,M,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.81,0
3229,SUNY Binghamton University,3.5,Bachelors,Los Angeles,N/A,N/A,1,N/A,2,ML Engineer,2/13,2/20,Junior SWE,9/20,9/22,Bus Driver,3/18,9/18,7.01,0
3230,Providence College,2.0,Phd,Washington D.C.,F,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.07,1
3231,Providence College,2.6,Masters,New York City,M,0,1,1,3,Senior SWE,11/16,11/17,Senior SWE,11/10,11/19,ML Engineer,8/13,9/13,5.11,0
3232,Colgate University,2.5,Masters,New York City,F,1,0,1,0,Junior SWE,7/11,7/14,N/A,N/A,N/A,N/A,N/A,N/A,7.58,0
3233,Providence College,3.2,Bachelors,Washington D.C.,F,0,1,N/A,2,Data scientist,12/15,N/A,Bus Driver,2/16,2/18,N/A,N/A,N/A,3.6,1
3234,SUNY New Paltz,3.2,Phd,Washington D.C.,M,N/A,0,0,2,Data scientist,1/13,1/15,Senior SWE,10/13,10/15,Chef,6/12,6/21,4.35,1
3235,SUNY Binghamton University,2.3,Masters,Chicago,N/A,N/A,0,0,4,Data scientist,5/16,5/22,Chef,1/11,1/20,Lawyer,12/20,12/21,4.6,0
3236,Bentley University,2.7,Phd,Providence,F,1,0,0,2,Senior SWE,2/15,2/16,Chef,2/20,9/20,Senior SWE,4/21,4/22,9.21,0
3237,SUNY New Paltz,2.4,Bachelors,Washington D.C.,N/A,1,0,0,3,ML Engineer,6/23,9/23,N/A,N/A,N/A,N/A,N/A,N/A,9.72,0
3238,Brown University,2.7,Phd,Detroit,M,0,0,0,2,Chef,10/18,10/21,Senior SWE,6/18,6/22,Junior SWE,1/19,1/20,0.31,1
3239,SUNY Binghamton University,3.1,Phd,Providence,F,0,0,N/A,4,Data scientist,3/21,3/22,Senior SWE,4/11,4/19,Senior SWE,7/14,7/19,8.36,0
3240,Providence College,3.7,Phd,Detroit,N/A,0,0,0,1,Data scientist,7/11,N/A,ML Engineer,12/14,12/18,Bus Driver,1/19,1/20,2.77,0
3241,SUNY New Paltz,2.8,Phd,Washington D.C.,F,N/A,1,N/A,1,Data scientist,5/17,N/A,Chef,2/19,2/21,Senior SWE,7/10,7/19,2.92,1
3242,Columbia University,3.2,Masters,New York City,M,N/A,1,1,3,Lawyer,12/13,N/A,Bus Driver,7/22,12/22,Bus Driver,9/15,9/19,2.0,0
3243,Bentley University,2.3,Bachelors,Boston,N/A,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.83,0
3244,Brown University,1.7,Bachelors,Boston,N/A,1,1,N/A,1,Junior SWE,5/16,5/19,Junior SWE,3/16,3/17,Data scientist,1/20,1/22,0.97,0
3245,Brown University,2.8,Bachelors,Boston,N/A,1,1,N/A,0,Bus Driver,12/14,12/22,Chef,8/19,8/21,Junior SWE,6/14,10/14,6.47,0
3246,Bentley University,1.6,Masters,New York City,N/A,0,1,0,2,Junior SWE,3/15,4/15,Lawyer,11/12,11/13,Senior SWE,1/10,1/19,1.54,0
3247,Brown University,2.3,Phd,Los Angeles,N/A,N/A,0,1,0,Bus Driver,3/13,3/19,Data scientist,2/20,2/22,ML Engineer,9/16,9/17,4.52,0
3248,Rhode Island School of Design,1.2,Phd,Providence,F,N/A,0,1,2,Bus Driver,7/16,7/21,Junior SWE,7/23,10/23,ML Engineer,2/17,2/18,8.97,0
3249,SUNY Binghamton University,2.2,Phd,Boston,M,1,1,0,3,Data scientist,10/20,N/A,Senior SWE,7/21,7/22,Bus Driver,11/17,11/21,8.62,0
3250,Columbia University,3.8,Phd,Miami,M,1,1,0,1,Lawyer,9/18,9/21,Senior SWE,1/22,8/22,Lawyer,2/10,2/22,6.82,1
3251,Rhode Island School of Design,3.6,Bachelors,Detroit,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.87,0
3252,Bentley University,2.8,Phd,New York City,M,0,1,N/A,1,Senior SWE,2/15,2/17,Lawyer,12/22,1/23,Chef,10/22,11/22,5.01,0
3253,Brown University,3.8,Phd,New York City,N/A,0,1,0,2,Senior SWE,4/18,4/20,Senior SWE,11/16,11/19,Chef,10/20,12/20,2.93,0
3254,SUNY Binghamton University,3.3,Bachelors,Providence,M,0,1,N/A,4,ML Engineer,12/20,12/21,Junior SWE,9/23,10/23,Bus Driver,2/20,2/22,6.61,0
3255,Colgate University,2.0,Masters,Boston,M,N/A,1,0,4,Lawyer,5/12,5/17,Junior SWE,3/16,3/18,Senior SWE,4/17,12/17,3.22,1
3256,Providence College,1.3,Masters,Los Angeles,F,0,0,0,1,Data scientist,9/18,9/20,Data scientist,3/13,3/14,N/A,N/A,N/A,7.68,0
3257,SUNY New Paltz,2.4,Phd,Miami,F,N/A,0,0,1,Chef,3/17,3/20,N/A,N/A,N/A,N/A,N/A,N/A,8.3,1
3258,Bentley University,3.9,Masters,Providence,N/A,0,1,N/A,0,Lawyer,1/22,11/22,Senior SWE,7/19,7/22,Bus Driver,5/23,10/23,2.04,0
3259,Columbia University,2.4,Phd,Washington D.C.,F,N/A,0,N/A,1,Lawyer,2/10,2/13,ML Engineer,1/23,7/23,Chef,5/18,6/18,3.54,0
3260,Rhode Island School of Design,3.2,Bachelors,Miami,F,0,0,N/A,2,Chef,6/11,7/11,Junior SWE,2/10,2/18,Junior SWE,6/10,6/17,8.08,0
3261,Rhode Island School of Design,1.9,Phd,Chicago,M,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.39,1
3262,Brown University,2.1,Bachelors,Miami,F,1,0,N/A,0,Lawyer,11/20,11/21,Junior SWE,10/18,10/19,Bus Driver,8/16,9/16,3.96,0
3263,Providence College,1.2,Bachelors,Los Angeles,N/A,0,0,1,2,Data scientist,8/19,8/20,Chef,6/22,11/22,Senior SWE,9/23,12/23,6.99,0
3264,Providence College,2.1,Bachelors,Washington D.C.,M,1,1,1,1,Senior SWE,6/12,6/19,Senior SWE,6/22,12/22,Data scientist,6/14,6/16,3.31,0
3265,Bentley University,1.4,Phd,Chicago,F,1,0,N/A,3,Senior SWE,9/15,9/19,Senior SWE,2/21,12/21,Bus Driver,5/20,5/21,6.22,0
3266,Providence College,2.2,Phd,Washington D.C.,F,N/A,1,1,1,Junior SWE,6/20,8/20,Junior SWE,10/20,10/21,Lawyer,8/16,8/21,5.21,0
3267,Colgate University,1.8,Phd,Washington D.C.,F,N/A,1,0,1,Junior SWE,9/22,12/22,Data scientist,6/18,6/21,Senior SWE,8/15,8/17,5.4,0
3268,Rhode Island School of Design,3.2,Bachelors,Boston,M,N/A,1,1,4,Bus Driver,9/14,N/A,Lawyer,5/19,5/20,Senior SWE,7/17,7/21,9.26,1
3269,Rhode Island School of Design,1.7,Phd,Providence,N/A,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.21,0
3270,Providence College,3.1,Phd,New York City,M,N/A,0,0,2,Senior SWE,1/11,1/17,ML Engineer,6/18,6/19,Senior SWE,3/17,3/18,4.3,0
3271,Colgate University,4.0,Bachelors,Miami,F,1,0,0,2,Junior SWE,2/12,2/20,Chef,7/13,7/20,Chef,12/15,12/22,6.41,0
3272,Colgate University,3.2,Masters,Washington D.C.,F,N/A,0,0,0,Chef,6/13,6/19,Lawyer,6/11,6/19,Chef,11/19,11/21,0.7,0
3273,Bentley University,2.8,Phd,Los Angeles,M,1,0,N/A,1,Lawyer,8/21,8/22,Lawyer,12/20,12/21,Lawyer,8/23,11/23,3.88,0
3274,SUNY New Paltz,3.8,Bachelors,Los Angeles,N/A,1,1,N/A,4,Chef,12/23,1/24,Bus Driver,5/18,10/18,ML Engineer,2/22,4/22,3.46,0
3275,Columbia University,3.1,Masters,Boston,N/A,0,0,0,4,Data scientist,6/19,6/20,Lawyer,11/19,11/21,Chef,3/10,3/16,4.06,0
3276,Colgate University,2.9,Masters,Chicago,F,1,0,N/A,4,Lawyer,2/12,2/14,ML Engineer,6/20,6/22,N/A,N/A,N/A,3.46,1
3277,Brown University,2.9,Phd,Washington D.C.,N/A,1,0,0,1,Lawyer,4/11,4/22,Senior SWE,7/17,7/22,Data scientist,6/10,6/11,2.0,0
3278,Rhode Island School of Design,1.9,Bachelors,Providence,M,N/A,0,N/A,1,Data scientist,10/13,10/15,Lawyer,12/18,12/22,Bus Driver,8/17,8/22,0.45,1
3279,Rhode Island School of Design,1.2,Phd,Miami,F,0,0,1,3,Chef,9/23,12/23,Lawyer,10/21,12/21,Chef,5/18,5/19,2.3,0
3280,Rhode Island School of Design,2.9,Masters,Washington D.C.,F,0,1,N/A,2,ML Engineer,11/12,11/14,Bus Driver,12/11,12/13,Lawyer,2/16,2/21,4.52,0
3281,Brown University,1.9,Masters,Washington D.C.,M,1,0,N/A,1,Lawyer,8/19,8/20,Lawyer,11/14,11/19,Junior SWE,3/15,3/21,9.96,1
3282,Rhode Island School of Design,2.9,Bachelors,Providence,N/A,1,1,0,1,Junior SWE,4/20,10/20,Junior SWE,3/22,4/22,Senior SWE,11/21,11/22,8.15,0
3283,Bentley University,2.0,Masters,Providence,N/A,N/A,1,N/A,1,Senior SWE,8/20,10/20,Data scientist,8/21,11/21,Lawyer,5/15,5/17,8.3,0
3284,Columbia University,3.0,Masters,Los Angeles,M,0,0,N/A,0,Senior SWE,6/14,6/21,Lawyer,6/12,8/12,ML Engineer,3/10,3/20,1.48,0
3285,Bentley University,1.5,Masters,Boston,N/A,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.49,0
3286,SUNY New Paltz,1.6,Masters,Detroit,M,0,0,N/A,3,Senior SWE,10/21,10/22,Junior SWE,9/22,11/22,Senior SWE,1/14,1/18,8.62,0
3287,Brown University,1.6,Bachelors,Los Angeles,N/A,0,1,N/A,1,ML Engineer,2/14,2/17,Junior SWE,11/16,11/21,Bus Driver,9/13,9/19,5.73,0
3288,Providence College,3.6,Phd,Providence,N/A,0,0,1,2,Junior SWE,7/23,8/23,Lawyer,9/10,9/17,Junior SWE,8/15,8/18,6.07,0
3289,Columbia University,3.7,Masters,Miami,N/A,0,1,N/A,1,ML Engineer,1/15,1/16,Senior SWE,8/19,11/19,Junior SWE,7/15,7/18,5.43,0
3290,Brown University,2.6,Masters,Boston,N/A,0,1,N/A,4,Chef,7/23,8/23,Data scientist,2/19,2/21,ML Engineer,1/16,1/22,2.06,0
3291,Brown University,1.4,Masters,New York City,F,0,1,0,3,Lawyer,2/14,2/16,Lawyer,11/23,12/23,Chef,6/22,10/22,5.85,0
3292,Brown University,4.0,Phd,Detroit,N/A,N/A,0,1,1,Bus Driver,1/22,10/22,Bus Driver,2/15,2/18,Chef,1/17,1/21,0.41,0
3293,Columbia University,3.1,Bachelors,Washington D.C.,M,0,1,N/A,2,Lawyer,4/13,4/17,Chef,5/18,5/20,Junior SWE,10/22,11/22,3.9,0
3294,Providence College,2.1,Masters,Washington D.C.,M,0,1,N/A,4,Junior SWE,9/21,N/A,Junior SWE,1/14,1/19,N/A,N/A,N/A,8.19,0
3295,Providence College,3.0,Masters,Los Angeles,F,1,1,N/A,1,Lawyer,7/19,7/21,Senior SWE,11/20,12/20,ML Engineer,1/13,1/20,5.51,0
3296,Colgate University,1.3,Phd,Providence,N/A,0,0,N/A,1,Data scientist,2/17,2/22,ML Engineer,10/10,10/17,Senior SWE,9/22,10/22,1.78,0
3297,Columbia University,3.7,Bachelors,Chicago,N/A,N/A,0,0,2,Lawyer,5/15,5/19,Bus Driver,11/16,11/22,Data scientist,11/17,11/18,7.26,0
3298,Colgate University,3.4,Masters,Los Angeles,N/A,N/A,0,1,3,Chef,3/10,6/10,ML Engineer,7/19,7/20,Data scientist,9/20,9/21,0.53,0
3299,Bentley University,1.3,Masters,Miami,N/A,0,0,1,1,Lawyer,7/11,7/14,Junior SWE,12/21,12/22,Data scientist,4/22,9/22,2.31,0
3300,Bentley University,1.6,Masters,Providence,N/A,N/A,1,1,2,Data scientist,8/12,8/14,ML Engineer,8/10,8/18,ML Engineer,10/16,10/22,6.87,0
3301,SUNY New Paltz,3.8,Masters,Detroit,M,0,1,N/A,3,Bus Driver,1/11,1/17,Data scientist,11/22,12/22,Junior SWE,3/14,3/18,8.48,0
3302,Columbia University,2.2,Bachelors,Miami,M,0,1,1,4,ML Engineer,3/23,5/23,Senior SWE,11/19,11/22,N/A,N/A,N/A,6.65,0
3303,Columbia University,1.7,Bachelors,Chicago,N/A,0,0,N/A,3,Chef,10/12,11/12,N/A,N/A,N/A,N/A,N/A,N/A,4.13,0
3304,Columbia University,4.0,Masters,Chicago,N/A,1,0,0,3,Bus Driver,8/14,8/21,N/A,N/A,N/A,N/A,N/A,N/A,1.42,0
3305,Providence College,1.5,Masters,Chicago,M,0,1,0,2,Chef,9/23,12/23,Senior SWE,12/16,12/18,ML Engineer,1/15,1/22,3.55,0
3306,Columbia University,3.3,Masters,Miami,F,1,1,1,3,Bus Driver,1/22,10/22,N/A,N/A,N/A,N/A,N/A,N/A,4.28,0
3307,Providence College,3.9,Bachelors,Washington D.C.,N/A,1,0,1,3,ML Engineer,1/12,1/15,Junior SWE,8/21,8/22,Chef,9/19,9/21,1.91,0
3308,SUNY New Paltz,1.9,Bachelors,New York City,M,1,1,N/A,1,Chef,11/18,11/21,Bus Driver,11/15,11/21,Junior SWE,2/18,2/22,0.5,1
3309,SUNY Binghamton University,4.0,Masters,Boston,F,1,1,0,4,Junior SWE,4/11,4/19,Lawyer,3/14,3/20,Data scientist,4/10,5/10,0.31,0
3310,Bentley University,1.6,Bachelors,Detroit,F,N/A,1,0,1,Lawyer,9/22,12/22,Bus Driver,7/18,7/19,Chef,1/23,5/23,8.18,0
3311,SUNY New Paltz,2.5,Phd,Detroit,F,N/A,0,0,0,Bus Driver,6/17,6/20,Lawyer,1/10,1/13,Bus Driver,5/17,5/21,9.95,0
3312,Providence College,2.6,Phd,Washington D.C.,F,N/A,0,0,1,Data scientist,2/16,2/19,Chef,8/21,8/22,Bus Driver,8/11,12/11,0.37,0
3313,Colgate University,3.2,Masters,Los Angeles,F,0,0,1,2,Chef,4/23,11/23,Lawyer,2/10,2/14,Bus Driver,9/12,9/19,2.25,0
3314,Providence College,2.9,Masters,Detroit,M,N/A,1,0,0,Lawyer,4/12,4/14,Junior SWE,3/11,3/16,Lawyer,10/19,10/21,1.54,0
3315,Bentley University,1.9,Masters,Chicago,N/A,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.33,0
3316,Providence College,2.1,Bachelors,Los Angeles,N/A,N/A,0,0,3,Bus Driver,4/19,4/22,N/A,N/A,N/A,N/A,N/A,N/A,8.85,0
3317,SUNY New Paltz,2.2,Masters,Providence,F,N/A,0,1,0,Lawyer,12/11,12/12,ML Engineer,12/21,1/22,Bus Driver,8/13,8/22,7.93,0
3318,Colgate University,3.3,Phd,Los Angeles,N/A,0,1,0,2,ML Engineer,9/10,9/13,ML Engineer,8/22,11/22,Senior SWE,4/18,4/21,2.18,0
3319,SUNY New Paltz,3.1,Masters,Washington D.C.,N/A,1,1,N/A,0,Bus Driver,11/13,11/18,Junior SWE,6/19,8/19,Senior SWE,1/11,1/20,9.34,0
3320,Brown University,3.0,Masters,Los Angeles,F,N/A,1,N/A,0,Junior SWE,8/15,8/18,Chef,6/19,11/19,Junior SWE,2/15,2/18,4.12,0
3321,Rhode Island School of Design,3.6,Phd,Washington D.C.,N/A,0,0,N/A,0,Bus Driver,11/14,11/22,ML Engineer,2/18,10/18,ML Engineer,4/20,4/22,3.61,0
3322,Rhode Island School of Design,4.0,Masters,Washington D.C.,F,1,0,1,1,Chef,4/23,12/23,Lawyer,3/21,6/21,Chef,4/15,4/22,3.65,0
3323,Providence College,1.4,Masters,Los Angeles,M,0,0,0,2,Bus Driver,3/20,8/20,Data scientist,7/10,7/13,Data scientist,10/22,12/22,7.2,0
3324,SUNY Binghamton University,3.0,Bachelors,Providence,M,1,0,1,3,ML Engineer,12/11,1/12,Data scientist,4/12,4/16,Bus Driver,6/18,6/22,4.01,1
3325,Colgate University,2.0,Phd,Providence,N/A,1,0,N/A,4,Data scientist,5/12,N/A,Data scientist,9/17,9/20,Bus Driver,5/14,5/18,3.23,0
3326,Colgate University,3.5,Masters,Chicago,N/A,0,0,N/A,3,Bus Driver,10/16,10/22,Lawyer,12/21,12/22,Bus Driver,2/16,2/17,9.53,0
3327,Providence College,3.3,Bachelors,Washington D.C.,F,N/A,0,N/A,0,Bus Driver,9/23,N/A,Data scientist,4/14,4/16,Data scientist,2/14,2/21,3.16,0
3328,Brown University,3.5,Masters,Washington D.C.,M,1,1,N/A,1,Lawyer,9/18,9/21,Junior SWE,1/17,1/21,Junior SWE,5/14,5/20,0.87,1
3329,SUNY New Paltz,3.2,Masters,Detroit,M,0,0,N/A,0,Junior SWE,2/16,N/A,Data scientist,11/20,12/20,N/A,N/A,N/A,6.83,0
3330,SUNY Binghamton University,2.4,Phd,Los Angeles,N/A,0,0,0,1,Lawyer,4/17,4/21,Data scientist,7/22,10/22,ML Engineer,9/15,9/22,3.76,0
3331,SUNY New Paltz,1.5,Phd,Detroit,F,N/A,0,1,0,Bus Driver,11/11,12/11,Data scientist,2/21,4/21,Junior SWE,11/22,12/22,4.85,1
3332,SUNY Binghamton University,1.2,Phd,Chicago,F,0,0,0,1,Chef,9/21,9/22,ML Engineer,5/19,5/20,Lawyer,3/20,3/22,9.13,0
3333,Brown University,2.5,Masters,Los Angeles,M,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.09,0
3334,SUNY Binghamton University,1.3,Bachelors,Boston,M,N/A,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.05,0
3335,SUNY New Paltz,3.7,Phd,Providence,F,N/A,0,N/A,2,Chef,1/12,1/22,Chef,8/12,8/19,Senior SWE,9/15,10/15,5.88,1
3336,Colgate University,2.8,Bachelors,Boston,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.25,0
3337,Colgate University,4.0,Bachelors,Providence,N/A,0,1,0,3,Chef,5/21,5/22,Data scientist,7/10,7/17,Chef,2/12,2/16,4.54,0
3338,Brown University,1.5,Masters,Detroit,F,1,0,1,3,Bus Driver,3/11,3/17,Senior SWE,7/11,7/15,Lawyer,10/14,10/17,9.87,0
3339,Rhode Island School of Design,1.3,Masters,Chicago,F,0,1,N/A,1,Data scientist,12/19,12/20,Senior SWE,6/15,6/19,Senior SWE,11/11,11/14,9.6,0
3340,Bentley University,2.5,Phd,Chicago,N/A,1,1,0,0,ML Engineer,2/12,2/22,Bus Driver,1/20,9/20,Lawyer,11/15,11/17,0.25,0
3341,SUNY Binghamton University,1.4,Bachelors,New York City,F,1,1,1,0,Senior SWE,2/12,2/22,Chef,8/18,8/20,Senior SWE,7/22,11/22,5.33,1
3342,SUNY New Paltz,3.8,Bachelors,Providence,M,0,1,0,3,Junior SWE,4/21,4/22,Lawyer,7/14,7/22,ML Engineer,11/18,11/20,0.9,1
3343,Colgate University,2.0,Masters,New York City,M,N/A,0,1,3,Bus Driver,7/17,7/21,ML Engineer,10/15,10/21,Junior SWE,10/21,11/21,9.14,1
3344,Colgate University,2.5,Phd,Washington D.C.,M,1,1,N/A,2,Bus Driver,6/20,9/20,Chef,1/22,3/22,Lawyer,5/13,5/16,3.09,0
3345,SUNY Binghamton University,3.1,Bachelors,Washington D.C.,F,0,1,0,2,Lawyer,5/10,5/17,Lawyer,6/23,11/23,Data scientist,6/20,6/22,4.31,0
3346,Colgate University,2.9,Phd,Boston,M,N/A,0,0,0,Senior SWE,7/19,N/A,Chef,9/20,11/20,Bus Driver,2/15,2/17,2.99,0
3347,Providence College,1.6,Masters,Boston,N/A,1,1,N/A,3,Junior SWE,10/12,10/14,Bus Driver,2/17,2/20,Chef,5/13,5/14,0.98,0
3348,SUNY New Paltz,1.9,Bachelors,Chicago,M,N/A,1,N/A,3,ML Engineer,6/22,7/22,ML Engineer,8/14,8/17,N/A,N/A,N/A,0.39,0
3349,Columbia University,3.2,Masters,Washington D.C.,M,N/A,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.16,0
3350,SUNY Binghamton University,1.2,Phd,New York City,M,N/A,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.21,1
3351,Rhode Island School of Design,2.6,Bachelors,Miami,N/A,1,0,N/A,0,Bus Driver,2/16,2/20,ML Engineer,1/13,1/15,ML Engineer,8/19,8/20,6.68,0
3352,Colgate University,1.5,Phd,Boston,M,N/A,1,1,2,ML Engineer,4/17,5/17,Data scientist,12/18,12/22,Chef,11/10,11/12,2.65,0
3353,Bentley University,2.0,Masters,Chicago,F,1,0,0,4,Senior SWE,7/21,8/21,Senior SWE,8/15,8/20,Senior SWE,9/18,9/20,0.06,0
3354,SUNY New Paltz,1.5,Phd,Washington D.C.,F,1,1,N/A,1,Data scientist,3/22,N/A,Bus Driver,6/11,6/22,Bus Driver,1/18,1/22,9.22,0
3355,SUNY Binghamton University,3.7,Bachelors,Chicago,F,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.39,1
3356,SUNY New Paltz,1.4,Phd,Washington D.C.,N/A,N/A,1,1,2,Junior SWE,11/13,11/21,ML Engineer,1/20,12/20,N/A,N/A,N/A,0.9,0
3357,SUNY New Paltz,2.1,Bachelors,Chicago,N/A,0,1,N/A,1,Senior SWE,5/17,N/A,Senior SWE,1/15,1/22,Chef,4/15,4/16,9.62,0
