Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
2858,Rhode Island School of Design,2.4,Bachelors,Chicago,F,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.78,1
2859,Bentley University,1.4,Phd,Chicago,N/A,N/A,0,0,4,Data scientist,3/15,3/20,N/A,N/A,N/A,N/A,N/A,N/A,5.36,0
2860,Bentley University,2.9,Phd,Los Angeles,F,1,0,N/A,4,Chef,12/17,1/18,Lawyer,4/11,4/17,Lawyer,3/21,11/21,0.28,0
2861,Rhode Island School of Design,2.5,Phd,Miami,M,N/A,1,N/A,1,Bus Driver,5/23,10/23,ML Engineer,2/12,2/20,Lawyer,11/10,11/20,0.16,0
2862,Columbia University,3.9,Phd,Detroit,F,N/A,0,N/A,1,Bus Driver,3/10,3/14,Lawyer,11/10,11/13,Data scientist,6/12,6/19,8.73,0
2863,Providence College,2.5,Masters,Detroit,M,1,1,1,3,Senior SWE,11/19,11/21,Lawyer,11/19,11/20,Data scientist,4/20,4/21,3.16,0
2864,SUNY Binghamton University,1.8,Bachelors,Los Angeles,N/A,0,0,N/A,3,ML Engineer,11/10,11/18,Bus Driver,3/21,4/21,Chef,11/18,12/18,1.65,0
2865,Rhode Island School of Design,3.5,Masters,Boston,F,1,0,N/A,4,Bus Driver,12/18,12/19,ML Engineer,10/15,10/22,ML Engineer,6/20,10/20,6.3,1
2866,Bentley University,3.1,Masters,Miami,N/A,0,1,N/A,4,Chef,2/22,12/22,ML Engineer,12/17,12/19,Junior SWE,8/14,8/16,4.77,0
2867,Columbia University,2.5,Phd,Los Angeles,N/A,N/A,0,1,3,Junior SWE,8/22,12/22,Senior SWE,6/22,11/22,Bus Driver,3/12,3/20,4.86,0
2868,SUNY Binghamton University,2.5,Phd,Providence,M,N/A,0,N/A,1,Bus Driver,4/17,4/18,ML Engineer,1/12,1/13,Senior SWE,12/17,12/22,4.73,0
2869,SUNY New Paltz,2.9,Masters,Los Angeles,M,N/A,1,0,1,Junior SWE,10/12,10/20,Data scientist,12/19,1/20,ML Engineer,6/23,9/23,4.39,1
2870,Bentley University,1.4,Masters,Boston,N/A,0,0,1,3,Data scientist,2/18,2/22,Bus Driver,10/10,10/17,Data scientist,1/16,10/16,0.26,0
2871,Colgate University,2.1,Phd,Boston,M,N/A,1,N/A,0,Bus Driver,7/19,12/19,Bus Driver,9/11,9/16,Data scientist,4/15,4/20,1.04,0
2872,SUNY Binghamton University,2.1,Phd,New York City,N/A,1,1,1,1,Chef,9/11,9/13,N/A,N/A,N/A,N/A,N/A,N/A,1.09,0
2873,Providence College,1.9,Phd,Los Angeles,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.89,0
2874,Providence College,2.2,Masters,Detroit,M,1,0,N/A,2,Data scientist,2/21,2/22,Junior SWE,1/17,1/20,Senior SWE,9/19,9/21,8.31,0
2875,Rhode Island School of Design,3.1,Bachelors,Boston,N/A,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.47,0
2876,Rhode Island School of Design,1.6,Masters,Los Angeles,N/A,1,0,1,4,Lawyer,10/17,11/17,Junior SWE,10/14,10/15,Senior SWE,2/12,2/15,6.44,0
2877,Providence College,1.9,Masters,Providence,M,1,1,1,0,Data scientist,11/17,11/19,ML Engineer,9/23,12/23,N/A,N/A,N/A,4.77,0
2878,Providence College,3.6,Masters,Los Angeles,F,1,1,1,3,Junior SWE,2/18,2/21,Junior SWE,3/22,11/22,Lawyer,5/21,5/22,6.35,0
2879,Providence College,1.8,Masters,Washington D.C.,N/A,0,1,0,4,Bus Driver,9/15,N/A,Chef,4/17,4/20,ML Engineer,2/19,6/19,1.03,0
2880,Brown University,3.3,Phd,Miami,N/A,N/A,1,0,1,Junior SWE,1/14,1/21,Lawyer,6/15,6/20,Senior SWE,11/12,11/20,3.66,0
2881,Brown University,2.6,Phd,Detroit,M,1,0,0,0,Junior SWE,3/11,3/18,Junior SWE,10/17,10/20,Lawyer,6/23,9/23,2.24,0
2882,Bentley University,1.9,Bachelors,New York City,N/A,N/A,1,1,3,Junior SWE,10/19,10/21,Data scientist,12/11,12/22,ML Engineer,10/22,11/22,2.51,0
2883,Columbia University,2.9,Masters,Detroit,F,0,1,0,1,Chef,7/20,7/22,Junior SWE,12/22,1/23,Senior SWE,6/17,6/22,2.3,0
2884,SUNY Binghamton University,1.9,Phd,Miami,N/A,0,1,1,3,ML Engineer,9/16,11/16,Lawyer,2/14,2/16,Bus Driver,9/19,11/19,7.18,0
2885,Providence College,2.0,Bachelors,Los Angeles,F,1,0,N/A,1,Senior SWE,2/12,2/20,N/A,N/A,N/A,N/A,N/A,N/A,4.21,1
2886,Providence College,2.2,Bachelors,Chicago,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.13,0
2887,Providence College,2.2,Phd,Detroit,F,0,0,1,0,Chef,12/17,12/20,Senior SWE,12/19,1/20,N/A,N/A,N/A,5.52,1
2888,Rhode Island School of Design,2.6,Masters,Boston,M,1,0,1,2,Bus Driver,8/19,11/19,Senior SWE,9/11,9/16,ML Engineer,4/14,4/21,6.45,0
2889,Brown University,4.0,Phd,Chicago,N/A,N/A,0,N/A,0,Senior SWE,10/23,12/23,N/A,N/A,N/A,N/A,N/A,N/A,2.33,0
2890,Rhode Island School of Design,3.7,Phd,Miami,F,1,0,0,3,Junior SWE,5/21,11/21,Lawyer,6/15,6/22,Lawyer,10/14,10/22,5.35,0
2891,Providence College,1.8,Bachelors,Providence,M,1,1,N/A,0,Senior SWE,11/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,1.13,1
2892,Bentley University,2.8,Masters,Los Angeles,M,0,0,0,0,Senior SWE,5/22,12/22,Lawyer,9/13,9/14,Chef,4/21,8/21,5.69,0
2893,Colgate University,2.7,Bachelors,Los Angeles,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.64,0
2894,Brown University,3.4,Phd,Chicago,N/A,0,0,0,1,Data scientist,12/20,1/21,ML Engineer,1/19,8/19,Junior SWE,1/23,2/23,8.75,0
2895,Bentley University,1.6,Bachelors,Los Angeles,N/A,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.21,0
2896,Rhode Island School of Design,2.3,Bachelors,Boston,N/A,1,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.28,0
2897,Bentley University,3.7,Masters,Chicago,M,N/A,1,0,1,Senior SWE,8/11,8/21,N/A,N/A,N/A,N/A,N/A,N/A,5.82,1
2898,Bentley University,2.1,Bachelors,Detroit,F,1,1,N/A,3,Data scientist,12/14,12/16,Bus Driver,1/19,1/22,Chef,9/16,9/20,9.05,1
2899,SUNY New Paltz,3.2,Masters,Boston,M,1,0,0,4,Junior SWE,12/10,12/17,Chef,3/16,3/18,Data scientist,12/11,12/21,7.9,0
2900,SUNY New Paltz,1.6,Bachelors,Detroit,F,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.81,1
2901,Colgate University,3.9,Phd,New York City,N/A,1,0,N/A,0,Bus Driver,8/19,8/22,ML Engineer,9/14,9/19,Junior SWE,6/23,8/23,4.08,0
2902,Brown University,3.5,Masters,Chicago,N/A,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.01,0
2903,Colgate University,1.8,Bachelors,Los Angeles,F,N/A,0,1,3,Data scientist,2/13,2/19,Junior SWE,2/23,3/23,Junior SWE,2/13,6/13,8.45,0
2904,Rhode Island School of Design,1.8,Phd,Providence,M,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.49,1
2905,Columbia University,3.1,Phd,Chicago,F,N/A,1,1,4,Data scientist,7/15,7/20,ML Engineer,3/13,3/21,Junior SWE,2/19,2/20,2.9,0
2906,Colgate University,3.5,Phd,Washington D.C.,M,0,0,0,1,Data scientist,8/19,N/A,ML Engineer,6/22,12/22,Chef,3/17,3/20,9.98,0
2907,Columbia University,1.3,Bachelors,New York City,M,N/A,0,0,1,Chef,4/10,4/19,N/A,N/A,N/A,N/A,N/A,N/A,2.24,1
2908,Colgate University,2.5,Masters,Providence,M,N/A,0,1,1,Lawyer,6/14,6/17,Senior SWE,9/12,9/19,Senior SWE,12/18,12/22,2.29,1
2909,Providence College,2.5,Bachelors,Miami,M,0,0,N/A,1,ML Engineer,5/21,6/21,Junior SWE,2/10,2/18,N/A,N/A,N/A,2.98,0
2910,Brown University,1.6,Phd,Boston,M,N/A,1,0,2,ML Engineer,3/11,3/22,Senior SWE,6/12,6/20,Chef,4/18,4/22,4.51,1
2911,Brown University,1.7,Masters,Miami,M,0,0,1,0,Bus Driver,4/12,4/13,Data scientist,6/18,6/21,Data scientist,2/23,8/23,0.93,1
2912,Bentley University,3.1,Phd,Los Angeles,N/A,0,0,1,2,Data scientist,4/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A,9.99,0
2913,Bentley University,3.3,Phd,Boston,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.39,0
2914,Columbia University,3.8,Bachelors,Boston,F,1,1,1,2,Bus Driver,4/17,4/21,N/A,N/A,N/A,N/A,N/A,N/A,4.53,0
2915,Bentley University,3.1,Phd,Detroit,F,N/A,0,0,2,ML Engineer,10/11,10/15,Chef,12/22,1/23,Bus Driver,1/13,1/22,5.96,0
2916,Columbia University,3.7,Masters,Miami,F,0,1,0,3,Senior SWE,5/13,5/16,Lawyer,3/15,3/19,Data scientist,11/19,11/22,8.03,1
2917,SUNY Binghamton University,2.7,Masters,New York City,M,0,1,1,2,Data scientist,5/16,5/21,Bus Driver,9/18,9/21,Chef,5/11,11/11,7.81,0
2918,Bentley University,1.7,Bachelors,Detroit,M,N/A,0,1,1,Junior SWE,6/23,9/23,N/A,N/A,N/A,N/A,N/A,N/A,6.17,1
2919,Brown University,1.6,Masters,New York City,N/A,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.67,0
2920,Bentley University,2.4,Phd,Providence,M,N/A,0,N/A,3,Lawyer,11/16,11/18,Lawyer,7/17,7/22,ML Engineer,5/19,5/20,2.42,0
2921,Rhode Island School of Design,3.0,Phd,New York City,F,N/A,0,N/A,1,Lawyer,5/16,5/22,Senior SWE,1/22,3/22,Data scientist,6/11,6/12,9.55,0
2922,SUNY Binghamton University,2.4,Phd,Detroit,F,1,0,0,4,Bus Driver,2/10,2/14,N/A,N/A,N/A,N/A,N/A,N/A,4.16,1
2923,Rhode Island School of Design,2.6,Bachelors,Boston,F,1,1,0,2,Lawyer,7/19,7/21,Chef,7/20,7/22,ML Engineer,11/10,11/11,5.95,0
2924,Rhode Island School of Design,3.3,Bachelors,Detroit,M,N/A,0,1,3,ML Engineer,4/12,4/20,Junior SWE,12/22,1/23,N/A,N/A,N/A,1.8,1
2925,Rhode Island School of Design,1.4,Phd,Detroit,F,1,1,N/A,0,Senior SWE,7/15,7/18,Senior SWE,6/18,6/22,Senior SWE,6/10,6/19,2.24,0
2926,Columbia University,3.3,Masters,Providence,M,1,0,1,3,Lawyer,12/16,N/A,Lawyer,8/16,8/22,Chef,9/11,9/20,0.04,1
2927,Providence College,1.5,Masters,Washington D.C.,N/A,0,1,N/A,4,ML Engineer,7/13,7/15,Chef,12/22,1/23,Lawyer,3/11,3/15,0.26,0
2928,Rhode Island School of Design,2.3,Masters,Boston,F,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17,1
2929,SUNY New Paltz,1.2,Masters,Providence,F,0,1,N/A,4,ML Engineer,6/17,11/17,Data scientist,11/23,12/23,N/A,N/A,N/A,6.94,0
2930,Brown University,1.3,Bachelors,Providence,N/A,0,0,0,0,Bus Driver,7/23,9/23,ML Engineer,4/17,4/19,Senior SWE,8/11,8/16,1.04,0
2931,Columbia University,2.0,Masters,Detroit,F,N/A,0,0,0,Chef,8/13,8/19,Lawyer,6/11,6/18,ML Engineer,6/20,9/20,7.34,0
2932,Colgate University,1.9,Bachelors,Detroit,N/A,0,0,0,0,Bus Driver,6/13,6/16,Senior SWE,12/23,1/24,ML Engineer,7/23,12/23,9.36,0
2933,Colgate University,3.0,Masters,New York City,N/A,0,1,N/A,3,Data scientist,8/21,11/21,Junior SWE,2/12,2/20,Junior SWE,1/23,7/23,7.57,0
2934,Bentley University,2.3,Masters,Providence,M,1,1,1,0,Junior SWE,2/10,N/A,Bus Driver,2/14,2/18,Junior SWE,5/11,7/11,9.49,0
2935,SUNY New Paltz,2.9,Masters,Providence,M,1,0,1,1,Data scientist,9/13,N/A,Junior SWE,10/10,10/15,ML Engineer,7/15,7/21,5.43,0
2936,SUNY New Paltz,1.6,Masters,Providence,N/A,N/A,0,N/A,0,ML Engineer,8/11,8/21,Senior SWE,4/23,8/23,N/A,N/A,N/A,2.56,0
2937,Bentley University,2.1,Phd,Detroit,M,1,1,0,2,Data scientist,6/21,6/22,Lawyer,1/23,4/23,Senior SWE,2/10,2/21,7.64,0
2938,Columbia University,3.4,Bachelors,Washington D.C.,M,N/A,1,N/A,0,Senior SWE,2/15,2/21,Data scientist,3/15,3/18,ML Engineer,9/10,9/22,2.33,1
2939,SUNY Binghamton University,3.5,Bachelors,Chicago,F,N/A,1,0,2,Data scientist,9/18,10/18,ML Engineer,7/21,8/21,Junior SWE,6/10,6/22,1.2,0
2940,SUNY Binghamton University,1.8,Phd,Washington D.C.,F,N/A,0,1,4,Lawyer,2/23,7/23,Bus Driver,8/13,8/14,Senior SWE,10/13,10/16,4.94,0
2941,Colgate University,1.3,Phd,Providence,M,0,1,1,4,Senior SWE,8/21,8/22,Junior SWE,7/21,7/22,Junior SWE,3/22,7/22,9.01,1
2942,Bentley University,3.5,Masters,Miami,M,0,0,0,1,Data scientist,11/16,N/A,Data scientist,2/19,4/19,N/A,N/A,N/A,1.65,0
2943,SUNY Binghamton University,2.1,Bachelors,Los Angeles,M,0,1,N/A,2,Chef,9/17,9/20,Bus Driver,2/12,2/13,Lawyer,11/17,12/17,0.97,0
2944,Brown University,1.2,Phd,Miami,M,N/A,0,0,0,Bus Driver,11/22,12/22,Bus Driver,1/16,1/18,Chef,6/10,6/16,4.88,0
2945,SUNY New Paltz,1.7,Masters,Los Angeles,M,1,1,0,4,Chef,1/13,11/13,N/A,N/A,N/A,N/A,N/A,N/A,9.6,0
2946,SUNY New Paltz,1.7,Phd,Miami,M,0,1,0,2,Junior SWE,3/10,3/18,Bus Driver,1/19,1/20,Data scientist,6/11,6/18,1.39,0
2947,Rhode Island School of Design,1.2,Masters,New York City,N/A,N/A,0,1,3,Lawyer,4/22,12/22,N/A,N/A,N/A,N/A,N/A,N/A,2.37,0
2948,Bentley University,3.1,Bachelors,Detroit,N/A,N/A,1,0,4,Senior SWE,5/12,5/22,Bus Driver,12/13,1/14,Chef,7/11,7/14,2.48,0
2949,SUNY New Paltz,1.7,Masters,Chicago,F,0,1,0,0,Data scientist,4/11,4/16,Senior SWE,5/22,10/22,N/A,N/A,N/A,7.17,0
2950,SUNY Binghamton University,3.8,Bachelors,Detroit,F,N/A,1,N/A,2,Bus Driver,3/16,3/22,Senior SWE,11/13,11/18,Senior SWE,3/20,3/21,8.76,1
2951,SUNY New Paltz,1.2,Bachelors,New York City,F,N/A,1,N/A,2,Lawyer,9/10,9/13,Bus Driver,7/23,9/23,Junior SWE,8/19,8/21,0.32,0
2952,Rhode Island School of Design,1.4,Masters,Washington D.C.,F,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.65,0
2953,SUNY New Paltz,1.2,Masters,Boston,N/A,0,0,N/A,2,Junior SWE,7/15,7/22,Chef,8/15,8/20,Lawyer,2/15,2/20,3.88,0
2954,Brown University,3.8,Bachelors,New York City,F,N/A,0,0,4,Senior SWE,10/18,10/20,Bus Driver,3/23,8/23,N/A,N/A,N/A,7.78,1
2955,Bentley University,2.5,Masters,Washington D.C.,F,0,1,1,4,ML Engineer,4/14,4/16,Chef,8/20,8/22,Lawyer,4/10,10/10,6.16,0
2956,SUNY New Paltz,3.0,Bachelors,Los Angeles,F,0,1,N/A,1,ML Engineer,4/16,4/19,Bus Driver,10/11,10/17,Lawyer,1/19,1/20,2.54,1
2957,Rhode Island School of Design,3.9,Phd,Los Angeles,F,1,0,0,3,ML Engineer,7/23,12/23,Bus Driver,7/11,8/11,Bus Driver,10/12,10/16,9.3,0
2958,Columbia University,1.5,Phd,Chicago,M,0,1,0,3,Senior SWE,3/18,3/22,Senior SWE,5/21,6/21,Bus Driver,12/23,1/24,1.87,1
2959,Colgate University,1.6,Phd,Los Angeles,N/A,0,0,0,3,Data scientist,12/14,12/19,Junior SWE,9/17,9/18,Chef,8/13,8/22,7.06,0
2960,SUNY New Paltz,1.5,Phd,Miami,M,N/A,1,0,1,Lawyer,7/17,7/21,ML Engineer,12/17,12/22,Bus Driver,8/12,8/14,7.19,0
2961,Columbia University,3.1,Bachelors,Providence,N/A,1,1,0,2,Junior SWE,9/14,9/20,N/A,N/A,N/A,N/A,N/A,N/A,7.49,0
2962,Bentley University,2.8,Bachelors,Chicago,F,N/A,0,N/A,2,ML Engineer,3/19,3/20,ML Engineer,5/11,5/13,ML Engineer,6/10,6/20,1.89,0
2963,SUNY Binghamton University,3.2,Bachelors,Los Angeles,F,1,0,0,1,Chef,1/18,1/21,ML Engineer,3/19,3/22,Junior SWE,8/12,8/19,6.1,0
2964,Columbia University,1.3,Masters,Providence,M,N/A,1,N/A,1,Junior SWE,10/10,10/20,Chef,9/22,11/22,Junior SWE,11/20,11/21,3.97,0
2965,Rhode Island School of Design,1.4,Bachelors,New York City,M,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.63,1
2966,Columbia University,1.8,Phd,Boston,N/A,N/A,1,1,1,Lawyer,9/13,9/22,Chef,12/11,12/13,Chef,5/23,8/23,2.95,0
2967,SUNY Binghamton University,3.8,Bachelors,New York City,N/A,0,0,0,1,Junior SWE,8/17,11/17,Senior SWE,8/15,8/22,Lawyer,7/18,7/19,0.51,0
2968,Brown University,1.4,Bachelors,New York City,M,N/A,0,N/A,2,Senior SWE,10/16,10/19,Lawyer,3/17,3/20,Data scientist,1/20,1/22,0.21,1
2969,Colgate University,2.0,Bachelors,Miami,N/A,N/A,1,1,1,Chef,9/18,9/20,Junior SWE,3/23,7/23,Bus Driver,3/21,9/21,4.12,0
2970,Colgate University,2.8,Masters,Washington D.C.,N/A,1,1,N/A,1,Junior SWE,5/11,5/21,N/A,N/A,N/A,N/A,N/A,N/A,8.11,0
2971,Brown University,2.3,Masters,Chicago,F,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.97,0
2972,SUNY New Paltz,1.9,Bachelors,Miami,F,N/A,0,0,3,Senior SWE,1/14,5/14,ML Engineer,10/11,10/13,Bus Driver,8/13,8/14,9.48,0
2973,Columbia University,3.9,Phd,Los Angeles,M,N/A,1,N/A,2,Junior SWE,4/10,4/19,Chef,10/14,12/14,Junior SWE,6/15,6/20,0.8,1
2974,Brown University,2.1,Bachelors,New York City,F,N/A,0,0,1,Bus Driver,1/13,1/14,Senior SWE,3/22,12/22,Lawyer,5/20,5/21,0.12,0
2975,Rhode Island School of Design,3.2,Phd,Boston,M,0,0,0,1,Chef,6/21,9/21,Junior SWE,1/18,1/21,Chef,4/10,4/15,4.05,0
2976,Colgate University,2.3,Masters,Los Angeles,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.24,0
2977,Rhode Island School of Design,1.7,Bachelors,New York City,M,N/A,0,1,2,Chef,7/18,7/20,Chef,8/20,8/22,Bus Driver,8/16,8/19,8.53,0
2978,Columbia University,4.0,Phd,New York City,M,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.54,1
2979,SUNY New Paltz,2.9,Masters,Detroit,F,1,1,0,3,Chef,7/12,7/22,Data scientist,12/17,12/22,Bus Driver,4/15,4/22,9.5,0
2980,Bentley University,3.9,Masters,Detroit,M,1,0,1,2,Chef,2/23,10/23,ML Engineer,10/23,12/23,Chef,11/12,11/19,8.71,0
2981,Colgate University,2.1,Bachelors,Los Angeles,F,1,0,1,3,Senior SWE,3/18,3/20,Data scientist,5/19,12/19,Bus Driver,11/19,11/20,8.87,1
2982,Providence College,2.2,Masters,Boston,N/A,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37,0
2983,Brown University,2.8,Masters,Providence,F,N/A,1,1,3,Senior SWE,8/12,8/13,N/A,N/A,N/A,N/A,N/A,N/A,9.49,0
2984,Rhode Island School of Design,1.4,Phd,Chicago,N/A,N/A,0,0,1,Senior SWE,3/10,3/22,ML Engineer,5/22,10/22,ML Engineer,12/12,12/20,8.79,0
2985,Bentley University,2.0,Masters,Washington D.C.,M,0,0,0,3,Chef,5/18,5/20,Bus Driver,11/16,11/19,Chef,7/21,11/21,9.91,1
2986,Colgate University,3.0,Phd,Detroit,N/A,0,0,0,0,Junior SWE,4/22,10/22,ML Engineer,9/15,9/22,Lawyer,8/21,8/22,1.64,0
2987,SUNY Binghamton University,2.2,Masters,Los Angeles,N/A,1,1,N/A,2,Chef,2/13,2/19,Junior SWE,6/17,6/18,Lawyer,9/19,9/20,2.91,0
2988,Colgate University,2.5,Bachelors,Providence,N/A,0,0,1,0,Chef,5/21,5/22,Data scientist,3/15,3/18,Chef,6/22,9/22,0.92,0
2989,Columbia University,1.9,Phd,Detroit,F,0,1,0,3,Lawyer,10/21,10/22,Bus Driver,5/10,5/19,Junior SWE,9/10,9/11,0.97,0
2990,SUNY New Paltz,2.1,Phd,Providence,N/A,1,1,0,2,ML Engineer,12/22,1/23,N/A,N/A,N/A,N/A,N/A,N/A,8.84,0
2991,Brown University,3.2,Phd,Chicago,N/A,0,1,1,3,Junior SWE,4/22,8/22,Data scientist,3/12,3/15,Lawyer,4/21,5/21,2.08,0
2992,Colgate University,2.7,Bachelors,Miami,N/A,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.81,0
2993,SUNY New Paltz,2.4,Masters,Detroit,M,N/A,0,N/A,3,Lawyer,3/12,3/13,Bus Driver,6/17,6/18,Senior SWE,11/23,12/23,8.78,0
2994,SUNY New Paltz,3.9,Phd,Boston,F,1,0,1,1,Senior SWE,1/15,1/18,Chef,7/20,9/20,Lawyer,12/14,1/15,1.46,0
2995,SUNY New Paltz,3.1,Masters,Detroit,F,0,0,1,4,Lawyer,12/22,1/23,Bus Driver,10/16,12/16,Senior SWE,8/16,8/18,9.12,0
2996,Columbia University,2.8,Masters,Detroit,F,1,0,1,4,Senior SWE,1/12,1/22,Senior SWE,12/21,1/22,N/A,N/A,N/A,8.38,1
2997,Brown University,3.2,Phd,Miami,F,0,1,1,0,Junior SWE,11/14,11/17,Bus Driver,2/12,2/16,Bus Driver,7/11,7/15,4.97,0
2998,SUNY Binghamton University,2.5,Phd,Miami,N/A,N/A,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1,0
2999,Rhode Island School of Design,2.4,Masters,Chicago,N/A,N/A,1,1,0,Lawyer,12/11,N/A,Lawyer,10/11,10/16,Lawyer,8/22,10/22,4.3,0
3000,Columbia University,2.9,Bachelors,Detroit,M,N/A,1,1,0,Data scientist,7/20,7/21,ML Engineer,4/14,11/14,Senior SWE,2/17,2/21,2.11,0
3001,Colgate University,3.3,Masters,Detroit,F,1,0,1,1,ML Engineer,5/18,N/A,ML Engineer,2/17,2/20,Data scientist,12/19,12/21,1.2,1
3002,Colgate University,1.7,Phd,Boston,N/A,1,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.37,0
3003,Bentley University,3.7,Bachelors,Miami,M,N/A,1,1,0,Junior SWE,8/23,10/23,Bus Driver,3/23,11/23,Chef,6/18,6/20,6.46,0
3004,SUNY New Paltz,3.0,Phd,Boston,M,N/A,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.23,0
3005,Colgate University,1.2,Phd,Chicago,M,1,0,0,1,Senior SWE,4/13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.49,0
3006,Brown University,2.3,Phd,Washington D.C.,N/A,0,0,0,4,Data scientist,10/16,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.37,0
3007,Brown University,1.7,Masters,Washington D.C.,M,1,1,N/A,2,Bus Driver,3/13,3/21,Lawyer,12/16,1/17,ML Engineer,11/15,11/19,6.25,0
3008,Rhode Island School of Design,3.9,Bachelors,New York City,M,N/A,0,0,3,Junior SWE,12/19,1/20,Chef,6/12,6/19,ML Engineer,9/12,9/22,1.04,0
3009,Columbia University,1.3,Bachelors,Washington D.C.,F,1,1,0,4,Chef,11/15,11/20,Junior SWE,9/12,9/17,Data scientist,12/22,1/23,6.8,0
3010,Rhode Island School of Design,3.0,Phd,Boston,N/A,N/A,1,1,4,Chef,5/21,5/22,Bus Driver,2/18,2/20,Bus Driver,1/15,1/17,2.31,0
3011,Bentley University,3.4,Masters,Boston,M,1,1,N/A,4,Data scientist,8/16,11/16,Senior SWE,7/23,12/23,N/A,N/A,N/A,0.59,1
3012,Colgate University,3.2,Phd,New York City,M,1,0,0,2,Chef,5/17,5/22,ML Engineer,3/15,3/16,Bus Driver,7/23,12/23,7.43,0
3013,Rhode Island School of Design,1.3,Bachelors,Washington D.C.,M,0,1,1,0,Senior SWE,7/19,7/20,N/A,N/A,N/A,N/A,N/A,N/A,0.9,1
3014,SUNY Binghamton University,2.0,Bachelors,Los Angeles,F,N/A,1,1,2,Chef,5/19,N/A,Chef,2/11,2/17,Lawyer,12/10,12/20,0.97,0
3015,SUNY New Paltz,3.0,Bachelors,Providence,F,1,1,1,2,Data scientist,12/17,12/20,Bus Driver,9/13,9/16,Bus Driver,6/11,6/14,3.75,0
3016,Brown University,3.8,Masters,Providence,N/A,0,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.44,0
3017,Bentley University,3.0,Masters,Miami,M,1,0,N/A,4,Data scientist,6/23,7/23,Data scientist,1/22,5/22,Chef,3/14,3/18,0.95,0
3018,Brown University,2.7,Bachelors,Miami,N/A,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.68,0
3019,Providence College,2.5,Masters,Washington D.C.,F,0,1,1,1,Junior SWE,6/18,6/20,Senior SWE,3/16,3/22,Senior SWE,12/19,12/22,5.78,0
3020,Colgate University,2.8,Masters,Providence,F,N/A,0,N/A,1,Bus Driver,3/21,3/22,Data scientist,7/20,7/22,ML Engineer,5/22,8/22,6.81,0
3021,Providence College,2.0,Bachelors,Washington D.C.,M,1,0,0,1,Junior SWE,2/16,2/22,Data scientist,4/20,4/21,Data scientist,12/18,12/20,0.96,1
3022,SUNY New Paltz,2.9,Bachelors,Washington D.C.,F,1,1,N/A,3,Lawyer,12/13,1/14,ML Engineer,8/22,11/22,Junior SWE,3/13,3/15,7.44,0
3023,Columbia University,2.4,Phd,Chicago,N/A,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.88,0
