Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3236,SUNY New Paltz,1.3,Phd,Providence,N/A,N/A,0,N/A,2,Junior SWE,7/10,7/15,Senior SWE,7/12,7/13,Lawyer,12/20,1/21
3237,Providence College,1.8000000000000005,Bachelors,Los Angeles,F,1,0,0,4,Lawyer,1/16,1/17,ML Engineer,2/14,2/17,Chef,8/22,9/22
3238,Providence College,2.700000000000001,Masters,New York City,M,1,0,0,1,Senior SWE,4/11,4/22,N/A,N/A,N/A,N/A,N/A,N/A
3239,Columbia University,1.3,Bachelors,Providence,F,N/A,0,0,4,Chef,6/21,8/21,N/A,N/A,N/A,N/A,N/A,N/A
3240,SUNY New Paltz,2.8000000000000016,Masters,Miami,M,1,1,0,0,Junior SWE,2/21,12/21,Junior SWE,8/20,8/21,ML Engineer,2/15,5/15
3241,Colgate University,1.3,Phd,Washington D.C.,F,1,0,0,0,Lawyer,1/21,1/22,Bus Driver,8/23,9/23,Bus Driver,6/20,6/22
3242,Rhode Island School of Design,3.700000000000002,Phd,Chicago,N/A,0,1,0,2,Bus Driver,6/19,6/22,Senior SWE,10/18,10/19,Lawyer,1/19,1/20
3243,Providence College,1.5000000000000002,Phd,Chicago,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3244,SUNY Binghamton University,2.700000000000001,Phd,New York City,N/A,N/A,1,0,1,Lawyer,10/12,10/16,Data scientist,7/21,7/22,Lawyer,1/20,1/21
3245,Bentley University,2.500000000000001,Phd,Detroit,M,1,0,1,3,Junior SWE,3/15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3246,SUNY Binghamton University,1.3,Phd,Providence,N/A,1,1,1,0,Chef,3/10,12/10,Bus Driver,4/23,12/23,Junior SWE,11/10,11/13
3247,SUNY Binghamton University,1.6000000000000003,Bachelors,Washington D.C.,N/A,N/A,0,1,0,Chef,5/19,5/21,N/A,N/A,N/A,N/A,N/A,N/A
3248,Colgate University,3.1000000000000014,Bachelors,Los Angeles,F,N/A,1,N/A,1,Data scientist,11/15,11/22,Senior SWE,10/15,10/19,Data scientist,1/16,1/22
3249,Colgate University,2.000000000000001,Masters,Detroit,N/A,1,0,N/A,2,Lawyer,11/18,12/18,Data scientist,6/13,6/15,Lawyer,4/19,4/21
3250,SUNY New Paltz,2.6000000000000014,Masters,Washington D.C.,N/A,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3251,Brown University,3.0000000000000018,Phd,Detroit,M,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3252,Bentley University,3.6000000000000023,Masters,Detroit,M,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3253,Brown University,2.4000000000000012,Masters,Los Angeles,N/A,N/A,1,1,2,Senior SWE,11/10,11/13,ML Engineer,7/11,7/16,N/A,N/A,N/A
3254,Providence College,3.8000000000000025,Phd,Providence,M,N/A,1,N/A,4,Chef,9/17,9/22,Chef,6/21,6/22,N/A,N/A,N/A
3255,Providence College,1.7000000000000004,Bachelors,Miami,N/A,N/A,1,1,4,Junior SWE,9/10,9/14,ML Engineer,6/13,6/21,Chef,2/16,2/18
3256,Bentley University,1.8000000000000005,Masters,Detroit,N/A,0,1,0,1,Senior SWE,8/11,8/16,Data scientist,12/16,12/17,Data scientist,9/14,9/18
3257,Brown University,2.4000000000000012,Phd,Washington D.C.,N/A,0,1,1,3,Lawyer,7/10,7/17,Junior SWE,10/10,10/18,N/A,N/A,N/A
3258,Columbia University,2.9000000000000012,Bachelors,Chicago,F,1,1,0,1,ML Engineer,7/16,7/22,ML Engineer,5/15,5/16,Lawyer,7/13,7/17
3259,Brown University,3.6000000000000023,Masters,Chicago,N/A,N/A,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3260,Colgate University,2.8000000000000016,Masters,Miami,N/A,1,0,N/A,3,Senior SWE,9/15,9/21,N/A,N/A,N/A,N/A,N/A,N/A
3261,SUNY Binghamton University,2.500000000000001,Masters,Providence,F,N/A,1,0,1,Lawyer,12/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A
3262,Columbia University,3.400000000000002,Phd,Detroit,M,N/A,0,1,2,Senior SWE,2/14,2/18,ML Engineer,10/22,11/22,Data scientist,11/14,11/21
3263,SUNY New Paltz,1.5000000000000002,Phd,Providence,M,0,1,1,1,Chef,9/10,9/16,N/A,N/A,N/A,N/A,N/A,N/A
3264,Colgate University,4.000000000000003,Bachelors,Washington D.C.,N/A,1,0,N/A,2,Data scientist,10/23,12/23,N/A,N/A,N/A,N/A,N/A,N/A
3265,SUNY New Paltz,2.700000000000001,Masters,Boston,M,N/A,0,1,0,Bus Driver,1/17,7/17,Data scientist,9/19,10/19,Lawyer,1/19,1/22
3266,Bentley University,2.8000000000000016,Masters,Boston,F,N/A,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3267,Bentley University,2.9000000000000012,Bachelors,Detroit,F,1,1,N/A,0,Senior SWE,5/11,5/17,Lawyer,3/12,3/16,ML Engineer,12/20,12/21
3268,Colgate University,2.3000000000000007,Bachelors,Boston,F,0,1,0,1,Lawyer,8/20,8/21,Data scientist,5/12,5/22,Junior SWE,12/18,12/19
3269,SUNY New Paltz,2.500000000000001,Phd,Los Angeles,N/A,0,0,N/A,4,Bus Driver,11/22,12/22,N/A,N/A,N/A,N/A,N/A,N/A
3270,Colgate University,1.5000000000000002,Phd,Miami,N/A,0,1,1,3,Senior SWE,6/11,6/16,Lawyer,5/19,5/21,N/A,N/A,N/A
3271,Bentley University,2.1000000000000005,Phd,Chicago,F,1,0,1,0,Junior SWE,3/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A
3272,Rhode Island School of Design,2.9000000000000012,Masters,Detroit,N/A,N/A,0,0,2,Data scientist,7/11,7/16,Lawyer,8/19,8/21,Lawyer,9/10,9/13
3273,SUNY New Paltz,2.4000000000000012,Phd,New York City,N/A,0,0,0,4,ML Engineer,8/10,8/14,Junior SWE,7/11,7/14,Lawyer,11/19,12/19
3274,Brown University,2.200000000000001,Masters,Detroit,M,N/A,1,N/A,1,Senior SWE,1/12,1/21,Lawyer,7/11,7/18,Chef,4/21,4/22
3275,Rhode Island School of Design,3.900000000000002,Masters,New York City,M,N/A,1,1,1,Chef,10/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
3276,Columbia University,2.9000000000000012,Masters,Los Angeles,N/A,N/A,0,0,4,Senior SWE,8/21,8/22,ML Engineer,4/13,4/20,N/A,N/A,N/A
3277,Columbia University,3.400000000000002,Phd,Providence,N/A,N/A,1,0,0,Lawyer,9/13,9/15,Data scientist,2/13,2/14,Bus Driver,5/12,5/22
3278,Colgate University,3.8000000000000025,Phd,Washington D.C.,F,0,1,1,1,Data scientist,3/22,N/A,ML Engineer,6/16,6/21,ML Engineer,10/21,11/21
3279,SUNY New Paltz,3.400000000000002,Masters,Miami,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3280,Colgate University,2.4000000000000012,Bachelors,Providence,M,0,1,1,4,Senior SWE,10/14,10/20,Data scientist,2/11,2/20,Chef,8/16,8/22
3281,Rhode Island School of Design,3.700000000000002,Masters,Providence,M,1,0,N/A,0,Bus Driver,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
3282,Brown University,1.3,Phd,Washington D.C.,N/A,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3283,Brown University,3.8000000000000025,Masters,Detroit,N/A,0,1,0,3,Lawyer,10/12,10/16,Junior SWE,3/10,3/13,Bus Driver,11/17,11/21
3284,Columbia University,2.4000000000000012,Phd,New York City,N/A,0,1,0,3,Chef,1/13,1/15,N/A,N/A,N/A,N/A,N/A,N/A
3285,SUNY Binghamton University,1.5000000000000002,Masters,Miami,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3286,SUNY Binghamton University,3.5000000000000018,Bachelors,Chicago,F,N/A,0,N/A,2,Bus Driver,12/22,1/23,Lawyer,12/12,12/17,Lawyer,9/18,9/20
3287,Bentley University,1.9000000000000006,Phd,Detroit,N/A,0,0,1,2,Chef,1/18,3/18,N/A,N/A,N/A,N/A,N/A,N/A
3288,Providence College,2.9000000000000012,Masters,Washington D.C.,F,N/A,1,1,4,Bus Driver,2/15,2/22,Data scientist,9/21,9/22,Senior SWE,7/16,7/18
3289,Colgate University,2.9000000000000012,Masters,Boston,N/A,1,1,N/A,1,Senior SWE,7/23,N/A,Chef,5/19,5/20,Bus Driver,8/16,8/21
3290,Bentley University,2.9000000000000012,Bachelors,Washington D.C.,F,1,1,1,2,Lawyer,9/15,9/16,Senior SWE,5/16,12/16,ML Engineer,10/11,10/13
3291,Bentley University,1.2,Masters,Los Angeles,N/A,0,1,0,3,Junior SWE,5/14,5/18,Lawyer,8/10,8/17,Chef,9/13,9/16
3292,SUNY Binghamton University,1.4000000000000001,Bachelors,Miami,M,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3293,Brown University,1.3,Phd,Los Angeles,M,0,1,0,0,Senior SWE,12/12,12/13,Junior SWE,8/15,8/17,Chef,6/11,11/11
3294,Colgate University,2.200000000000001,Masters,Providence,N/A,1,0,1,3,Bus Driver,11/23,12/23,Junior SWE,8/11,8/19,N/A,N/A,N/A
3295,Bentley University,1.6000000000000003,Masters,Detroit,N/A,N/A,1,1,3,Chef,2/15,2/21,Junior SWE,5/23,6/23,Lawyer,7/22,12/22
3296,Colgate University,2.700000000000001,Phd,Providence,N/A,N/A,1,0,1,Lawyer,8/21,12/21,ML Engineer,8/13,8/17,Bus Driver,3/11,3/14
3297,Brown University,2.700000000000001,Bachelors,Chicago,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3298,Rhode Island School of Design,1.7000000000000004,Bachelors,Miami,N/A,1,0,0,3,ML Engineer,6/15,6/18,Bus Driver,2/13,2/21,Data scientist,11/19,11/21
3299,Providence College,2.1000000000000005,Phd,Chicago,N/A,1,0,0,2,Junior SWE,1/17,1/19,Data scientist,12/18,12/21,N/A,N/A,N/A
3300,Brown University,4.000000000000003,Phd,New York City,F,0,0,0,4,Data scientist,5/13,5/14,Chef,9/23,10/23,Senior SWE,3/14,3/20
3301,Colgate University,3.0000000000000018,Masters,Washington D.C.,F,N/A,0,N/A,4,Senior SWE,10/22,12/22,Junior SWE,9/23,11/23,Junior SWE,5/23,12/23
3302,Columbia University,1.7000000000000004,Phd,Washington D.C.,F,0,1,N/A,3,Junior SWE,7/18,7/22,Data scientist,12/11,12/18,Junior SWE,10/23,12/23
3303,SUNY Binghamton University,3.6000000000000023,Bachelors,New York City,F,1,1,0,0,ML Engineer,9/20,11/20,Chef,1/14,1/17,Data scientist,5/20,5/22
3304,SUNY New Paltz,3.700000000000002,Phd,Providence,M,1,1,1,4,Chef,1/14,1/22,Chef,1/16,1/21,Chef,1/17,7/17
3305,SUNY Binghamton University,2.500000000000001,Phd,Boston,F,1,1,N/A,3,ML Engineer,7/10,7/14,ML Engineer,11/23,12/23,Senior SWE,6/19,6/21
3306,Bentley University,3.1000000000000014,Bachelors,New York City,M,0,1,N/A,3,Chef,1/12,1/19,Lawyer,12/23,1/24,Senior SWE,2/12,2/21
3307,Columbia University,2.8000000000000016,Bachelors,Detroit,F,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3308,Providence College,3.5000000000000018,Bachelors,Miami,F,1,1,0,1,Chef,11/22,12/22,ML Engineer,3/21,3/22,Senior SWE,11/23,12/23
3309,Brown University,1.2,Phd,Boston,N/A,1,0,1,0,Lawyer,2/20,N/A,Data scientist,8/13,8/16,Bus Driver,5/11,5/16
3310,SUNY Binghamton University,1.6000000000000003,Masters,Los Angeles,M,0,1,N/A,3,ML Engineer,2/17,7/17,Junior SWE,6/23,12/23,Lawyer,1/21,4/21
3311,SUNY New Paltz,3.6000000000000023,Masters,Providence,M,1,0,N/A,0,Chef,1/11,1/15,Senior SWE,1/12,1/21,Junior SWE,9/19,9/21
3312,Brown University,2.9000000000000012,Phd,Detroit,M,N/A,0,1,3,Lawyer,10/18,10/22,ML Engineer,7/22,9/22,Lawyer,10/16,10/20
3313,SUNY Binghamton University,1.6000000000000003,Masters,Boston,F,1,0,N/A,4,Chef,2/19,2/20,Junior SWE,11/12,11/16,N/A,N/A,N/A
3314,SUNY New Paltz,3.400000000000002,Masters,Detroit,F,0,1,0,2,Bus Driver,9/15,9/19,Junior SWE,7/22,8/22,N/A,N/A,N/A
3315,SUNY Binghamton University,2.8000000000000016,Phd,Providence,F,0,1,1,3,Data scientist,5/12,5/21,Senior SWE,3/16,3/19,Bus Driver,7/21,11/21
3316,Columbia University,2.4000000000000012,Masters,Providence,F,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3317,Providence College,3.200000000000002,Bachelors,New York City,N/A,N/A,0,0,2,Chef,1/15,1/17,Senior SWE,2/17,12/17,Lawyer,8/22,11/22
3318,Colgate University,3.0000000000000018,Phd,Washington D.C.,M,0,1,N/A,2,Bus Driver,2/23,10/23,Senior SWE,2/11,2/15,ML Engineer,3/18,10/18
3319,Bentley University,1.5000000000000002,Bachelors,Detroit,M,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3320,Providence College,2.6000000000000014,Phd,Chicago,M,0,1,1,4,Data scientist,11/16,11/17,Chef,8/16,8/17,Junior SWE,12/20,12/21
3321,Rhode Island School of Design,2.3000000000000007,Masters,Chicago,F,N/A,1,1,2,Bus Driver,8/15,9/15,Bus Driver,3/14,3/15,Data scientist,2/14,2/21
3322,Rhode Island School of Design,2.4000000000000012,Masters,Los Angeles,M,0,1,0,0,Chef,3/20,3/21,Chef,12/18,12/21,Junior SWE,11/16,11/22
3323,Brown University,1.6000000000000003,Phd,Detroit,M,N/A,0,N/A,3,Junior SWE,4/16,7/16,Senior SWE,1/22,3/22,ML Engineer,1/21,2/21
3324,SUNY New Paltz,4.000000000000003,Masters,Miami,M,1,1,N/A,0,Bus Driver,2/19,N/A,Senior SWE,3/22,6/22,N/A,N/A,N/A
3325,Rhode Island School of Design,3.200000000000002,Phd,Chicago,N/A,N/A,1,0,3,Junior SWE,12/21,1/22,Bus Driver,11/10,11/14,Junior SWE,8/16,8/17
3326,Brown University,2.1000000000000005,Bachelors,Providence,N/A,0,0,1,4,Bus Driver,9/16,9/18,ML Engineer,2/13,4/13,Junior SWE,1/12,1/15
3327,Columbia University,1.9000000000000006,Phd,Detroit,M,N/A,0,N/A,0,Data scientist,6/16,6/19,Lawyer,9/18,9/21,Data scientist,7/16,7/19
3328,Brown University,2.6000000000000014,Phd,Los Angeles,M,N/A,0,0,1,Lawyer,6/17,6/21,Chef,3/15,3/18,Senior SWE,4/22,9/22
3329,Providence College,2.000000000000001,Phd,Providence,N/A,0,1,1,3,Data scientist,5/21,5/22,N/A,N/A,N/A,N/A,N/A,N/A
3330,Brown University,2.700000000000001,Phd,Los Angeles,M,0,1,N/A,1,ML Engineer,3/16,3/22,Lawyer,1/23,7/23,Data scientist,1/20,1/21
3331,Columbia University,2.1000000000000005,Phd,Miami,M,N/A,1,0,0,Chef,8/21,8/22,Chef,2/23,9/23,N/A,N/A,N/A
3332,Bentley University,3.6000000000000023,Phd,Chicago,M,N/A,0,N/A,1,ML Engineer,3/20,6/20,Chef,3/20,3/22,Senior SWE,1/14,1/16
3333,Rhode Island School of Design,2.200000000000001,Masters,New York City,F,0,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3334,Columbia University,3.400000000000002,Masters,Boston,F,0,0,0,0,ML Engineer,2/10,2/13,Lawyer,10/20,10/21,Junior SWE,10/23,12/23
3335,Bentley University,3.200000000000002,Phd,Boston,F,N/A,0,1,2,Chef,6/10,6/18,Chef,2/11,2/15,ML Engineer,10/18,12/18
3336,Providence College,1.4000000000000001,Bachelors,Detroit,F,N/A,1,0,3,Junior SWE,9/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
3337,Columbia University,3.5000000000000018,Masters,Providence,F,1,1,1,2,Junior SWE,4/19,4/21,Chef,4/14,4/16,Senior SWE,7/13,8/13
3338,Providence College,1.2,Masters,Boston,M,1,0,N/A,3,Lawyer,1/17,1/18,Lawyer,9/14,9/19,Lawyer,2/14,2/21
3339,Bentley University,2.000000000000001,Phd,Providence,F,N/A,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3340,Rhode Island School of Design,3.5000000000000018,Masters,Detroit,M,0,0,0,2,Bus Driver,10/19,10/21,Senior SWE,10/17,10/19,N/A,N/A,N/A
3341,SUNY Binghamton University,2.4000000000000012,Phd,Chicago,N/A,0,0,1,3,Lawyer,12/11,12/18,Chef,10/12,10/13,Lawyer,1/21,4/21
3342,SUNY New Paltz,3.6000000000000023,Bachelors,Chicago,M,1,0,N/A,2,Bus Driver,6/16,6/22,Lawyer,10/18,10/21,Lawyer,12/23,1/24
3343,Colgate University,1.8000000000000005,Phd,Boston,F,N/A,1,0,0,Senior SWE,12/16,12/19,Junior SWE,10/18,10/20,Lawyer,9/21,10/21
3344,Brown University,3.400000000000002,Bachelors,Detroit,F,N/A,0,1,0,Lawyer,2/13,2/14,Junior SWE,11/20,11/21,Chef,7/18,7/20
3345,Colgate University,3.8000000000000025,Masters,Los Angeles,M,N/A,1,1,1,Lawyer,8/17,8/21,N/A,N/A,N/A,N/A,N/A,N/A
3346,Brown University,3.8000000000000025,Phd,Boston,M,N/A,1,N/A,0,Lawyer,8/21,N/A,Junior SWE,6/23,12/23,N/A,N/A,N/A
3347,Columbia University,2.8000000000000016,Phd,Washington D.C.,N/A,1,0,0,1,Data scientist,11/19,12/19,Chef,11/12,11/21,N/A,N/A,N/A
3348,Providence College,3.400000000000002,Phd,Chicago,F,0,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3349,Brown University,1.4000000000000001,Bachelors,Boston,F,1,1,0,1,Junior SWE,5/12,5/14,Junior SWE,3/23,9/23,Junior SWE,3/16,3/20
3350,Rhode Island School of Design,3.0000000000000018,Phd,Chicago,M,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3351,Brown University,2.3000000000000007,Bachelors,Detroit,M,1,1,0,4,ML Engineer,4/23,12/23,Data scientist,12/21,1/22,Data scientist,8/12,11/12
3352,Providence College,1.3,Bachelors,Miami,N/A,N/A,1,N/A,4,Bus Driver,8/16,8/21,Bus Driver,1/16,1/22,Senior SWE,9/17,9/22
3353,Providence College,1.2,Bachelors,Los Angeles,M,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3354,Rhode Island School of Design,2.000000000000001,Phd,Boston,N/A,N/A,1,1,0,Junior SWE,8/17,8/21,Data scientist,1/14,1/22,N/A,N/A,N/A
3355,Bentley University,3.0000000000000018,Phd,Providence,M,N/A,0,0,2,Bus Driver,4/10,4/19,Data scientist,3/21,10/21,Bus Driver,12/11,12/21
3356,Providence College,1.7000000000000004,Phd,Washington D.C.,F,N/A,0,1,3,Junior SWE,8/13,8/16,Bus Driver,8/12,8/20,Data scientist,4/15,4/16
3357,Providence College,1.6000000000000003,Bachelors,Miami,M,N/A,1,N/A,0,ML Engineer,3/13,3/18,Senior SWE,3/13,3/17,ML Engineer,6/15,6/20
3358,Columbia University,1.4000000000000001,Masters,Los Angeles,F,N/A,1,N/A,1,Data scientist,4/10,4/19,ML Engineer,5/18,5/20,Chef,5/16,5/18
3359,Columbia University,2.500000000000001,Phd,Chicago,F,1,0,N/A,2,Chef,1/15,N/A,ML Engineer,9/20,9/22,ML Engineer,9/12,9/16
3360,Rhode Island School of Design,1.7000000000000004,Bachelors,Providence,N/A,N/A,1,N/A,0,Data scientist,9/16,9/19,N/A,N/A,N/A,N/A,N/A,N/A
3361,Providence College,1.4000000000000001,Masters,Washington D.C.,M,0,1,0,1,Chef,1/15,1/17,Junior SWE,11/12,11/18,Bus Driver,7/20,10/20
3362,Bentley University,2.8000000000000016,Masters,Los Angeles,F,N/A,1,N/A,3,Junior SWE,4/12,N/A,Senior SWE,11/20,11/21,Senior SWE,6/18,6/20
3363,Bentley University,1.2,Masters,Miami,F,1,0,1,1,Lawyer,2/21,2/22,Junior SWE,9/11,9/22,ML Engineer,3/15,3/20
3364,Bentley University,1.9000000000000006,Phd,Boston,F,N/A,1,1,2,Senior SWE,11/10,11/22,Junior SWE,1/20,7/20,Senior SWE,11/16,11/22
3365,Brown University,2.8000000000000016,Bachelors,Washington D.C.,F,1,0,N/A,0,Chef,7/13,7/15,Lawyer,1/16,1/20,Junior SWE,5/18,5/22
3366,Columbia University,2.3000000000000007,Bachelors,Los Angeles,F,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3367,Brown University,3.400000000000002,Phd,Chicago,F,N/A,1,1,0,Junior SWE,2/15,N/A,ML Engineer,8/12,8/19,ML Engineer,11/13,11/19
3368,Rhode Island School of Design,1.4000000000000001,Masters,Washington D.C.,M,0,0,N/A,0,Junior SWE,3/14,3/21,Senior SWE,1/11,1/20,N/A,N/A,N/A
3369,Colgate University,2.8000000000000016,Phd,Los Angeles,M,1,1,N/A,2,Data scientist,11/16,11/22,Chef,9/19,9/21,ML Engineer,5/12,5/14
3370,Bentley University,3.0000000000000018,Bachelors,Boston,M,1,0,1,0,Bus Driver,6/17,7/17,Data scientist,9/17,10/17,Junior SWE,6/21,12/21
3371,Bentley University,1.5000000000000002,Masters,Miami,N/A,0,1,0,1,Chef,3/22,4/22,Chef,8/21,8/22,Lawyer,5/15,5/20
3372,Rhode Island School of Design,1.7000000000000004,Bachelors,Washington D.C.,N/A,0,1,0,4,Data scientist,2/12,2/18,Chef,6/12,6/21,Senior SWE,6/21,8/21
3373,SUNY New Paltz,2.200000000000001,Bachelors,Providence,M,0,1,0,1,Bus Driver,3/20,3/21,N/A,N/A,N/A,N/A,N/A,N/A
3374,Colgate University,2.500000000000001,Phd,Providence,M,1,0,0,3,Senior SWE,9/23,12/23,Senior SWE,8/19,8/20,Data scientist,1/17,1/20
3375,SUNY New Paltz,2.700000000000001,Bachelors,Washington D.C.,F,1,0,0,3,Chef,2/22,12/22,ML Engineer,4/16,4/19,Data scientist,11/19,11/20
3376,Bentley University,2.9000000000000012,Masters,New York City,N/A,N/A,0,0,0,Chef,4/10,7/10,Bus Driver,4/16,4/22,Junior SWE,3/16,3/22
3377,Providence College,2.500000000000001,Masters,Washington D.C.,N/A,1,1,N/A,3,ML Engineer,1/15,1/17,ML Engineer,6/21,6/22,Junior SWE,1/20,1/21
3378,Colgate University,2.4000000000000012,Phd,Detroit,F,0,0,N/A,2,ML Engineer,3/23,9/23,Junior SWE,9/21,10/21,Data scientist,5/13,5/22
3379,Brown University,4.000000000000003,Bachelors,Detroit,M,1,0,0,3,Lawyer,7/15,7/20,Senior SWE,1/12,1/16,Lawyer,10/14,10/20
3380,Rhode Island School of Design,3.700000000000002,Masters,Detroit,N/A,1,1,0,0,Data scientist,7/12,7/15,N/A,N/A,N/A,N/A,N/A,N/A
3381,Brown University,2.000000000000001,Phd,Chicago,N/A,N/A,1,N/A,0,Junior SWE,12/15,12/16,ML Engineer,11/11,11/17,Junior SWE,5/13,5/19
3382,Providence College,2.700000000000001,Bachelors,New York City,F,1,1,N/A,4,Senior SWE,11/20,N/A,Senior SWE,6/14,6/22,Senior SWE,8/21,8/22
3383,Bentley University,2.1000000000000005,Bachelors,New York City,M,N/A,0,0,3,Data scientist,7/17,N/A,Lawyer,8/11,8/18,Junior SWE,4/11,4/18
3384,Rhode Island School of Design,2.9000000000000012,Masters,Washington D.C.,N/A,N/A,1,0,3,Junior SWE,7/22,8/22,Senior SWE,10/13,10/21,Senior SWE,5/11,5/20
3385,SUNY Binghamton University,3.6000000000000023,Phd,Miami,M,1,1,1,3,Lawyer,9/13,N/A,Bus Driver,9/20,12/20,Senior SWE,2/11,2/18
3386,SUNY New Paltz,3.200000000000002,Phd,Detroit,F,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3387,Providence College,3.6000000000000023,Phd,New York City,N/A,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3388,Colgate University,3.0000000000000018,Phd,Washington D.C.,N/A,0,0,0,4,Data scientist,4/13,4/17,Chef,1/12,1/13,ML Engineer,7/12,7/17
3389,SUNY New Paltz,1.9000000000000006,Phd,Providence,N/A,N/A,0,N/A,2,Data scientist,5/21,11/21,ML Engineer,8/14,8/21,Data scientist,11/20,11/22
3390,Brown University,1.8000000000000005,Bachelors,Boston,F,0,0,N/A,0,Data scientist,10/22,11/22,Lawyer,8/16,8/18,Lawyer,1/20,3/20
3391,Colgate University,3.8000000000000025,Phd,New York City,F,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3392,SUNY New Paltz,3.700000000000002,Masters,Los Angeles,M,0,1,1,4,Lawyer,12/14,N/A,ML Engineer,9/11,9/19,ML Engineer,5/20,9/20
3393,Colgate University,3.700000000000002,Phd,Providence,M,0,0,1,0,ML Engineer,7/20,7/22,Senior SWE,3/15,3/21,ML Engineer,2/10,2/17
3394,Brown University,1.8000000000000005,Phd,Miami,F,N/A,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3395,Rhode Island School of Design,4.000000000000003,Masters,Los Angeles,N/A,1,1,0,1,Data scientist,11/19,11/21,Chef,2/13,2/18,Chef,7/19,7/22
3396,Rhode Island School of Design,2.500000000000001,Bachelors,Miami,N/A,0,0,1,0,Bus Driver,3/23,N/A,Lawyer,10/23,12/23,Lawyer,12/12,12/13
3397,Providence College,2.3000000000000007,Phd,Chicago,F,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3398,SUNY Binghamton University,2.6000000000000014,Phd,New York City,F,N/A,1,1,2,ML Engineer,2/19,11/19,Junior SWE,6/20,6/21,ML Engineer,11/15,11/20
3399,SUNY New Paltz,3.200000000000002,Masters,Los Angeles,F,N/A,0,0,4,Data scientist,8/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
3400,Rhode Island School of Design,1.5000000000000002,Phd,Providence,M,1,0,1,1,Data scientist,6/11,6/18,Bus Driver,9/20,9/21,Senior SWE,5/20,5/22
3401,SUNY New Paltz,3.6000000000000023,Phd,Los Angeles,M,1,0,0,3,Senior SWE,12/11,12/21,Junior SWE,10/22,12/22,ML Engineer,10/21,12/21
3402,Bentley University,3.400000000000002,Bachelors,Washington D.C.,M,N/A,1,N/A,3,ML Engineer,1/13,12/13,Junior SWE,8/10,8/17,Bus Driver,10/19,11/19
3403,Columbia University,1.6000000000000003,Bachelors,Chicago,F,N/A,0,1,1,ML Engineer,1/14,1/17,Data scientist,1/19,1/20,Bus Driver,12/11,12/17
3404,Providence College,2.000000000000001,Masters,New York City,M,N/A,1,1,1,Chef,5/18,5/20,N/A,N/A,N/A,N/A,N/A,N/A
3405,Columbia University,3.0000000000000018,Masters,Chicago,N/A,1,1,0,3,Senior SWE,5/16,N/A,Bus Driver,10/19,11/19,Bus Driver,7/16,7/18
3406,Bentley University,2.500000000000001,Bachelors,Washington D.C.,F,N/A,0,1,3,Lawyer,7/18,N/A,Chef,5/11,12/11,Junior SWE,9/10,9/11
